auc,train_balance,test_balance,ticker,config,fold,seed
0.7075705096486887,0.49615384615384617,0.5222222222222223,VALE3,PRICE+SENT,2,0
0.6763978228599704,0.49615384615384617,0.5222222222222223,VALE3,PRICE,2,1
0.4027709054923305,0.49615384615384617,0.5222222222222223,VALE3,SENT,2,1
0.70262246412667,0.49615384615384617,0.5222222222222223,VALE3,PRICE+SENT,2,1
0.6788718456209797,0.49615384615384617,0.5222222222222223,VALE3,PRICE,2,2
0.43097476496783765,0.49615384615384617,0.5222222222222223,VALE3,SENT,2,2
0.6902523503216229,0.49615384615384617,0.5222222222222223,VALE3,PRICE+SENT,2,2
0.6551212271152894,0.49615384615384617,0.5222222222222223,VALE3,PRICE,2,3
0.44136566056407717,0.49615384615384617,0.5222222222222223,VALE3,SENT,2,3
0.706580900544285,0.49615384615384617,0.5222222222222223,VALE3,PRICE+SENT,2,3
0.6684809500247402,0.49615384615384617,0.5222222222222223,VALE3,PRICE,2,4
0.45274616526472045,0.49615384615384617,0.5222222222222223,VALE3,SENT,2,4
0.7080653142008906,0.49615384615384617,0.5222222222222223,VALE3,PRICE+SENT,2,4
0.5546759030183077,0.4908045977011494,0.5222222222222223,VALE3,PRICE,3,0
0.5482434438396834,0.4908045977011494,0.5222222222222223,VALE3,SENT,3,0
0.5987135081642752,0.4908045977011494,0.5222222222222223,VALE3,PRICE+SENT,3,0
0.5640771895101435,0.4908045977011494,0.5222222222222223,VALE3,PRICE,3,1
0.5462642256308758,0.4908045977011494,0.5222222222222223,VALE3,SENT,3,1
0.6026719445818902,0.4908045977011494,0.5222222222222223,VALE3,PRICE+SENT,3,1
0.53686293913904,0.4908045977011494,0.5222222222222223,VALE3,PRICE,3,2
0.5670460168233548,0.4908045977011494,0.5222222222222223,VALE3,SENT,3,2
0.624443344878773,0.4908045977011494,0.5222222222222223,VALE3,PRICE+SENT,3,2
0.58683819891143,0.4908045977011494,0.5222222222222223,VALE3,PRICE,3,3
0.5329045027214251,0.4908045977011494,0.5222222222222223,VALE3,SENT,3,3
0.607619990103909,0.4908045977011494,0.5222222222222223,VALE3,PRICE+SENT,3,3
0.5546759030183077,0.4908045977011494,0.5222222222222223,VALE3,PRICE,3,4
0.5507174666006927,0.4908045977011494,0.5222222222222223,VALE3,SENT,3,4
0.6011875309252845,0.4908045977011494,0.5222222222222223,VALE3,PRICE+SENT,3,4
0.5278571428571428,0.49375,0.7777777777777778,VALE3,PRICE,4,0
0.37142857142857144,0.49375,0.7777777777777778,VALE3,SENT,4,0
0.5335714285714286,0.49375,0.7777777777777778,VALE3,PRICE+SENT,4,0
0.5585714285714285,0.49375,0.7777777777777778,VALE3,PRICE,4,1
0.36142857142857143,0.49375,0.7777777777777778,VALE3,SENT,4,1
0.49357142857142855,0.49375,0.7777777777777778,VALE3,PRICE+SENT,4,1
0.5421428571428571,0.49375,0.7777777777777778,VALE3,PRICE,4,2
0.35642857142857143,0.49375,0.7777777777777778,VALE3,SENT,4,2
0.48857142857142855,0.49375,0.7777777777777778,VALE3,PRICE+SENT,4,2
0.5614285714285714,0.49375,0.7777777777777778,VALE3,PRICE,4,3
0.3828571428571429,0.49375,0.7777777777777778,VALE3,SENT,4,3
0.5185714285714286,0.49375,0.7777777777777778,VALE3,PRICE+SENT,4,3
0.5264285714285715,0.49375,0.7777777777777778,VALE3,PRICE,4,4
0.3628571428571429,0.49375,0.7777777777777778,VALE3,SENT,4,4
0.48857142857142855,0.49375,0.7777777777777778,VALE3,PRICE+SENT,4,4
