auc,train_balance,test_balance,ticker,config,fold,seed
0.36341659951651895,0.559375,0.8111111111111111,ITUB4,SENT,4,2
0.5769540692989524,0.559375,0.8111111111111111,ITUB4,PRICE+SENT,4,2
0.6518936341659952,0.559375,0.8111111111111111,ITUB4,PRICE,4,3
0.3988718775181305,0.559375,0.8111111111111111,ITUB4,SENT,4,3
0.6317485898468976,0.559375,0.8111111111111111,ITUB4,PRICE+SENT,4,3
0.6277195809830781,0.559375,0.8111111111111111,ITUB4,PRICE,4,4
0.37711522965350525,0.559375,0.8111111111111111,ITUB4,SENT,4,4
0.6559226430298146,0.559375,0.8111111111111111,ITUB4,PRICE+SENT,4,4
0.34992458521870284,0.655,0.5666666666666667,PETR4,PRICE,0,0
0.47762694821518353,0.655,0.5666666666666667,PETR4,SENT,0,0
0.3921568627450981,0.655,0.5666666666666667,PETR4,PRICE+SENT,0,0
0.35947712418300654,0.655,0.5666666666666667,PETR4,PRICE,0,1
0.47662141779788836,0.655,0.5666666666666667,PETR4,SENT,0,1
0.3886375062845651,0.655,0.5666666666666667,PETR4,PRICE+SENT,0,1
0.3614881850175968,0.655,0.5666666666666667,PETR4,PRICE,0,2
0.47561588738059324,0.655,0.5666666666666667,PETR4,SENT,0,2
0.3534439416792359,0.655,0.5666666666666667,PETR4,PRICE+SENT,0,2
0.37305178481649065,0.655,0.5666666666666667,PETR4,PRICE,0,3
0.481649069884364,0.655,0.5666666666666667,PETR4,SENT,0,3
0.37606837606837606,0.655,0.5666666666666667,PETR4,PRICE+SENT,0,3
0.35344394167923576,0.655,0.5666666666666667,PETR4,PRICE,0,4
0.4700854700854701,0.655,0.5666666666666667,PETR4,SENT,0,4
0.3921568627450981,0.655,0.5666666666666667,PETR4,PRICE+SENT,0,4
0.6371749107598165,0.672463768115942,0.4111111111111111,PETR4,PRICE,1,0
0.4645588985211627,0.672463768115942,0.4111111111111111,PETR4,SENT,1,0
0.5696073431922488,0.672463768115942,0.4111111111111111,PETR4,PRICE+SENT,1,0
0.6397246302906681,0.672463768115942,0.4111111111111111,PETR4,PRICE,1,1
0.4732279449260582,0.672463768115942,0.4111111111111111,PETR4,SENT,1,1
0.5645079041305456,0.672463768115942,0.4111111111111111,PETR4,PRICE+SENT,1,1
0.6188169301376849,0.672463768115942,0.4111111111111111,PETR4,PRICE,1,2
0.45690973992860784,0.672463768115942,0.4111111111111111,PETR4,SENT,1,2
0.6088730239673636,0.672463768115942,0.4111111111111111,PETR4,PRICE+SENT,1,2
0.6315655277919429,0.672463768115942,0.4111111111111111,PETR4,PRICE,1,3
0.49005609382967874,0.672463768115942,0.4111111111111111,PETR4,SENT,1,3
0.5532891381947985,0.672463768115942,0.4111111111111111,PETR4,PRICE+SENT,1,3
0.6290158082610914,0.672463768115942,0.4111111111111111,PETR4,PRICE,1,4
0.4242733299337073,0.672463768115942,0.4111111111111111,PETR4,SENT,1,4
0.5639979602243754,0.672463768115942,0.4111111111111111,PETR4,PRICE+SENT,1,4
0.8526262111167773,0.6602564102564102,0.5888888888888889,PETR4,PRICE,2,0
0.45996940336562975,0.6602564102564102,0.5888888888888889,PETR4,SENT,2,0
