date,n_articles,mean_logit_pos,mean_logit_neg,mean_logit_neu,mean_sentiment
2023-04-04,9,-1.4178727517525356,-0.04453166046490272,-0.6576085686683655,1.1111111111111112
2023-04-05,5,-1.869074273109436,1.3325576484203339,-1.336215840280056,1.2
2023-04-06,5,-1.7672353267669678,0.582563379406929,-1.0995942592620849,1.2
2023-04-07,2,-2.0070385336875916,0.322319895029068,-0.4606357663869858,1.5
2023-04-10,8,-1.242595105431974,-0.12953604012727737,-0.8697939235717058,1.25
2023-04-11,5,-0.4448141485452652,-1.146075189113617,-0.7010853111743927,0.8
2023-04-12,1,-1.168412208557129,0.4808690845966339,-1.7046781778335571,1.0
2023-04-13,7,-1.004458521093641,-0.09574092458933592,-0.9732520920889718,1.0
2023-04-14,7,-1.2699908188411169,0.17617001637284244,-1.1349391852106367,1.0
2023-04-17,5,-1.2772188663482666,-0.22361754179000853,-0.6035667896270752,1.2
2023-04-18,4,-1.0824627876281738,0.6314868032932281,-1.587190955877304,0.75
2023-04-19,4,-1.1032151877880096,0.6184196472167969,-1.416796088218689,0.75
2023-04-20,2,-0.5874315500259399,-0.8957393020391464,-0.8374765507178381,1.5
2023-04-21,1,-1.44825279712677,-1.230332374572754,0.44801101088523865,2.0
2023-04-23,1,-1.4411486387252808,-1.39564049243927,1.0035430192947388,2.0
2023-04-24,7,-1.419232087475913,0.07821963514600482,-0.6659121343067714,1.4285714285714286
2023-04-25,4,-0.6493874341249466,-0.6892295349389315,-0.921656146645546,1.0
2023-04-26,3,-1.7510332663853962,0.5931378205617269,-0.8049620787302653,1.3333333333333333
2023-04-27,12,-0.9116096049547195,-0.9807659710446993,-0.3000243194401264,1.25
2023-04-28,5,-1.1444814264774323,-0.6613744497299194,-0.3398487702012062,1.4
2023-04-29,1,-2.0808990001678467,0.023938648402690887,-0.2263370305299759,1.0
2023-05-02,7,-1.0280289479664393,0.07475473199571882,-1.0514463697160994,0.8571428571428571
2023-05-03,7,-1.4544826916285925,0.18810575348990305,-0.80021292503391,1.4285714285714286
2023-05-04,7,-0.9269169058118548,-0.3412085697054863,-1.0149386354855128,0.8571428571428571
2023-05-05,5,0.004227237217128277,-1.3891088128089906,-0.9616525292396545,0.6
2023-05-06,2,-1.4793190956115723,0.08135330677032471,-0.3720413148403168,1.5
2023-05-07,1,-1.4679676294326782,-0.9971542358398438,0.9251981973648071,2.0
2023-05-08,8,-0.41974676633253694,-1.1442714482545853,-0.733618650585413,0.875
2023-05-09,2,-1.992245078086853,1.0222916454076767,-1.320994257926941,1.0
2023-05-10,5,-0.8002888441085816,-1.5795230269432068,0.006628310680389405,1.6
2023-05-11,8,-0.5228421534411609,-1.2481377683579922,-0.5752949442248791,1.0
2023-05-12,13,-0.7492573719758254,-0.8293897681511365,-0.7153606814726328,1.0769230769230769
2023-05-13,1,-2.091161012649536,1.5489343404769897,-1.3470901250839233,1.0
2023-05-15,6,-1.2147932946681976,-0.36089035371939343,-0.5694258287549019,1.5
2023-05-16,14,-1.72946412222726,0.284306957253388,-0.7453249394893646,1.3571428571428572
2023-05-17,11,-1.5628890730440617,0.023386209187182514,-0.6354681009596045,1.2727272727272727
2023-05-18,7,-1.2619233024971825,-0.014329808098929269,-0.8723768453512873,1.0
2023-05-19,7,-1.4303363689354487,-0.06099640471594674,-0.8528374646391187,1.0
2023-05-20,1,-1.7528530359268188,1.7308624982833862,-1.734694004058838,1.0
2023-05-22,8,-1.7333355993032455,0.7375581339001656,-1.1316497549414635,1.125
2023-05-23,6,-1.9508823951085408,1.140170042713483,-1.3503788982828457,1.1666666666666667
2023-05-24,6,-1.4776777625083923,0.2228154937426249,-0.9272961157063643,1.0
2023-05-25,1,-1.2305008172988892,0.2744691073894501,-1.6997774839401245,1.0
2023-05-26,12,-0.87281600634257,-0.5150645151734352,-0.7216558915873369,1.0833333333333333
2023-05-27,1,-2.2371981143951416,1.0287609100341797,-1.0520626306533813,1.0
2023-05-29,6,-1.1228550275166829,-0.3190275977055232,-0.6422921332220236,1.1666666666666667
2023-05-30,4,-1.5967015326023102,0.6980874836444855,-1.1683551669120789,1.25
2023-05-31,7,-1.1430252194404602,-0.11045139815126147,-0.69414735691888,1.2857142857142858
2023-06-01,11,-1.1049471903931012,-0.46443314985795453,-0.5468696829947558,1.0909090909090908
2023-06-02,7,-0.4546717745917184,-1.1854775760854994,-0.4069055840373039,1.2857142857142858
2023-06-03,1,-1.9649899005889893,1.654508352279663,-1.53132963180542,1.0
2023-06-04,3,-1.3124412099520366,-0.008920510609944662,-0.9725165416797003,1.0
2023-06-05,9,-0.8746217663089434,-0.7094523456568519,-0.736871531440152,1.0
2023-06-06,5,-0.919482147693634,-0.466683030128479,-0.8525121580809355,1.2
2023-06-07,7,0.000519118138722011,-0.9300559844289508,-1.267081081867218,0.2857142857142857
